id_tweet,username,text,date,url,reply_count,retweet_count,like_count,quote_count
1186373819818238e3,katiaabreu,"A rodovia, de 90 km, vai gerar mais integração e levar desenvolvimento ao Tocantins e ao Mato Grosso. Vale lembrar que a Transbananal já existe, porém sem asfalto. Por isso, não há necessidade de desmatarmos área adicional, apenas pavimentar.",2019-10-21T20:08:55Z,https://twitter.com/KatiaAbreu/status/1186373819818237954,10,3,19,0
1186373817855291400,katiaabreu,"A participação das comunidades indígenas que vivem na Ilha do Bananal, os Karajás e Javaés, é fundamental para levarmos à frente o projeto de pavimentação da rodovia TO-500, a Transbananal.  https://t.co/zFG39EmrS9",2019-10-21T20:08:54Z,https://twitter.com/KatiaAbreu/status/1186373817855291392,11,8,28,0
1186293881882759200,katiaabreu,https://t.co/XphDm4Ub7Z,2019-10-21T14:51:16Z,https://twitter.com/KatiaAbreu/status/1186293881882759170,17,5,42,3
1185977860814758e3,katiaabreu,https://t.co/V02dTdUOeK,2019-10-20T17:55:31Z,https://twitter.com/KatiaAbreu/status/1185977860814757889,2,0,7,0
1185201509480435700,katiaabreu,A rodovia Transbananal vai ligar os estados do Tocantins e Mato Grosso atravessando a Ilha do Bananal. Investir em infraestrutura é gerar emprego e desenvolvimento! Discutimos a importância da construção dessa rodovia durante audiência externa do Senado em Gurupi. @tarcisiogdf https://t.co/Iqy1o3hvFV,2019-10-18T14:30:34Z,https://twitter.com/KatiaAbreu/status/1185201509480435712,16,8,47,0
118504493176687e4,katiaabreu,Arena do Conhecimento do Sebrae Tocantins. Show de competência. https://t.co/UxlOQ7luzn,2019-10-18T04:08:23Z,https://twitter.com/KatiaAbreu/status/1185044931766870016,7,1,39,10
1184922264040550400,katiaabreu,"Amanhã vamos discutir a construção dessa importante rodovia, a Transbananal, que vai promover integração e desenvolvimento para Tocantins e Mato Grosso. Participem! https://t.co/iGzn0WGv1n",2019-10-17T20:00:57Z,https://twitter.com/KatiaAbreu/status/1184922264040550401,5,1,12,0
1184920643923566600,katiaabreu,"Estou convidando o pessoal da feira do agricultor para participar da nossa audiência pública amanhã, aqui em Gurupi. Vamos receber o ministro da Infraestrutura, Tarcísio Gomes, e os governadores do TO e do MT para mostrarmos a importância da construção da rodovia Transbananal. https://t.co/zbe4x075TA",2019-10-17T19:54:30Z,https://twitter.com/KatiaAbreu/status/1184920643923566592,6,3,35,0
1184804963417055200,katiaabreu,"Nessa entrevista ao Blog da Ema, falo sobre o início da minha trajetória política e temas atuais como o acirramento do clima político e a participação da mulher na vida pública. Confiram! https://t.co/2jTH5dJz5g",2019-10-17T12:14:50Z,https://twitter.com/KatiaAbreu/status/1184804963417055232,3,4,18,0
1184668394102104e3,katiaabreu,https://t.co/SjpJ2wloqe,2019-10-17T03:12:09Z,https://twitter.com/KatiaAbreu/status/1184668394102104065,2,2,13,0
1184481017899434e3,katiaabreu,O Chambari foi a estrela da vez aqui em Brasília. Promovi uma degustação desse prato que é um dos carros-chefe da culinária tocantinense. Parlamentares e servidores do Congresso Nacional puderam experimentar três receitas feitas com o nosso tradicional Chambari. Confira! https://t.co/C4FvUfCZhD,2019-10-16T14:47:35Z,https://twitter.com/KatiaAbreu/status/1184481017899433985,37,19,236,11
1183213660971454500,katiaabreu,https://t.co/GEVtQiNkRp,2019-10-13T02:51:34Z,https://twitter.com/KatiaAbreu/status/1183213660971454464,6,5,64,1
1183213417403949e3,katiaabreu,https://t.co/yw0FkUSca8,2019-10-13T02:50:36Z,https://twitter.com/KatiaAbreu/status/1183213417403949057,2,1,18,0
1182776123823919e3,katiaabreu,https://t.co/yeWPUyTOSy,2019-10-11T21:52:57Z,https://twitter.com/KatiaAbreu/status/1182776123823919104,5,3,38,2
1182531207004860400,katiaabreu,Atitudes polêmicas desnecessárias que só nos desanimam. Que nos tira a alegria e geram os piores sentimentos .,2019-10-11T05:39:44Z,https://twitter.com/KatiaAbreu/status/1182531207004860416,24,12,77,1
1182530264569962500,katiaabreu,O veto de Bolsonaro a obrigatoriedade dos agentes de saúde pública ou privada a notificação por indícios de violência contra a mulher é também uma VIOLÊNCIA contra as mulheres do Brasil. Aparenta um desprezo inconsciente contra a mulher. Vamos derrubar o veto.,2019-10-11T05:36:00Z,https://twitter.com/KatiaAbreu/status/1182530264569962498,244,177,1153,25
1182288165715005400,katiaabreu,Senado aprovou meu projeto para que preso por agredir mulher só possa ter liberdade após laudo psicológico! Precisamos de todas as ferramentas possíveis para que esses criminosos não reincidam! https://t.co/9k0kKVg4qF,2019-10-10T13:33:59Z,https://twitter.com/KatiaAbreu/status/1182288165715005441,26,26,214,3
1182075107616927700,katiaabreu,https://t.co/WTm3OIv0Sx,2019-10-09T23:27:22Z,https://twitter.com/KatiaAbreu/status/1182075107616927745,10,7,51,0
1182056521942933500,katiaabreu,https://t.co/BUH2BdTDYI,2019-10-09T22:13:31Z,https://twitter.com/KatiaAbreu/status/1182056521942933504,0,3,11,0
1182049435423068200,katiaabreu,https://t.co/jsXjVExCSW,2019-10-09T21:45:21Z,https://twitter.com/KatiaAbreu/status/1182049435423068165,3,1,10,0
1182041005471744e3,katiaabreu,Senado aprovou hoje meu projeto para que preso por agredir mulher só possa ter liberdade após laudo psicológico. Precisamos dar um basta à violência doméstica. https://t.co/wOPTkt35Sp,2019-10-09T21:11:51Z,https://twitter.com/KatiaAbreu/status/1182041005471744002,17,17,143,1
1181770678862827500,katiaabreu,https://t.co/Lzj4mzYUyL,2019-10-09T03:17:40Z,https://twitter.com/KatiaAbreu/status/1181770678862827520,12,11,124,11
1181769527627059200,katiaabreu,Após constatar irregularidades Governo suspendeu os benefícios fiscais dos frigoríficos em atividade no TO.Todos os 11 frigoríficos estão com algum tipo de irregularidade fiscal que chega R$ 56 milhões. O HOSPITAL NOVO DE ARAGUAINA CUSTARIA 100 milhões.  https://t.co/0dtY1Ulcxg,2019-10-09T03:13:06Z,https://twitter.com/KatiaAbreu/status/1181769527627059201,1,3,15,0
1181504567164510200,katiaabreu,Licença-maternidade de 1 ano sofre resistência no Congresso - 07/10/2019 - Mercado - Folha EU APOIO https://t.co/vtwk7g3uBw,2019-10-08T09:40:14Z,https://twitter.com/KatiaAbreu/status/1181504567164510209,15,1,14,3
1180485855758172200,katiaabreu,https://t.co/3kqh48VKW9,2019-10-05T14:12:15Z,https://twitter.com/KatiaAbreu/status/1180485855758172161,9,3,41,1
1180218976992972800,katiaabreu,https://t.co/kdViHkUCAG,2019-10-04T20:31:46Z,https://twitter.com/KatiaAbreu/status/1180218976992972800,6,1,5,1
1179797761228759e3,katiaabreu,https://t.co/oP9OQaqs0X,2019-10-03T16:38:00Z,https://twitter.com/KatiaAbreu/status/1179797761228759040,5,0,1,0
1179607253076328400,katiaabreu,"Olha isso gente. Minha princesa, minha alegria. Vovó ama demais. https://t.co/m55pPmzlm2",2019-10-03T04:00:59Z,https://twitter.com/KatiaAbreu/status/1179607253076328448,21,0,117,1
1179606805841875e3,katiaabreu,Amor da vida da vozinha. Um amor que não cabe no mundo! https://t.co/6e3rLHXSmV,2019-10-03T03:59:13Z,https://twitter.com/KatiaAbreu/status/1179606805841874944,14,0,112,0
1179429617901457400,katiaabreu,https://t.co/kB6LdiV3Wv,2019-10-02T16:15:08Z,https://twitter.com/KatiaAbreu/status/1179429617901457408,17,1,22,0
1179373632637849600,katiaabreu,Governo sofre derrota e Senado rejeita regras mais duras para abono salarial - 02/10/2019 - Mercado - Folha. DECISÃO ACERTADA .Justiça aos que ganham até 2 SM. Não se faz economia com o direito dos mais pobres. O abono volta pra economia na forma de gastos https://t.co/OoJumMI7cG,2019-10-02T12:32:40Z,https://twitter.com/KatiaAbreu/status/1179373632637849601,102,5,89,0
1179368616023732200,katiaabreu,PF mira auditores da Receita Federal que extorquiam empresários alvos da Lava-Jato https://t.co/KhddoMBPzL,2019-10-02T12:12:44Z,https://twitter.com/KatiaAbreu/status/1179368616023732224,3,3,34,1
117923039627964e4,katiaabreu,Muito justo? Super justo! Destaque da Senadora Eliziane do Maranhão.,2019-10-02T03:03:30Z,https://twitter.com/KatiaAbreu/status/1179230396279640064,85,2,78,6
1179229953721868300,katiaabreu,Vamos manter o abono salarial para quem ganha até 2 salários mínimos contra proposta do relator.,2019-10-02T03:01:44Z,https://twitter.com/KatiaAbreu/status/1179229953721868288,33,4,111,4
1.1790856090355999e+18,katiaabreu,"Questionei hoje o procurador-chefe do CADE, Walter de Agra, qual papel do conselho quanto às taxas exorbitantes cobradas pelos bancos. Vivemos uma crise sem precedentes, com empresas fechando, desemprego nas alturas, e os bancos cada vez lucrando mais. Assim a conta não fecha. https://t.co/Vm2kRtz7kz",2019-10-01T17:28:10Z,https://twitter.com/KatiaAbreu/status/1179085609035599874,39,58,349,5
1178826091462615e3,katiaabreu,AF:Noticias https://t.co/aOlTdrie6M,2019-10-01T00:16:56Z,https://twitter.com/KatiaAbreu/status/1178826091462615042,4,4,38,0
1172516657958465500,katiaabreu,*TJTO alcança posto de 14º mais transparente entre os 93 tribunais do Brasil*  _SouDePalmas_   https://t.co/L4HAVmQ2qn ESTAMOS DE PARABÉNS! Viva a transparência,2019-09-13T14:25:30Z,https://twitter.com/KatiaAbreu/status/1172516657958465538,5,1,10,0
1178445988442321e3,katiaabreu,Damares propõe um ano de licença-maternidade e até três meses para o pai - 29/09/2019 - UOL Notícias/ NEM TUDO ESTÁ PERDIDO! Concordo nesta com a ministra. Vários países já adotaram.Super importante p/saúde física e mental da criança.  https://t.co/G3nDgKtrOe,2019-09-29T23:06:32Z,https://twitter.com/KatiaAbreu/status/1178445988442320898,116,40,612,24
1177305975134572500,katiaabreu,"... de novas oportunidades de expansão comercial dos nossos produtos agropecuários. Nos últimos dez anos, empresas chinesas anunciaram investimentos no Brasil da ordem de 80 bilhões de dólares. Agradeço ao convite do embaixador do Yang Wanning.",2019-09-26T19:36:32Z,https://twitter.com/KatiaAbreu/status/1177305975134572552,3,2,45,0
1177305971644911600,katiaabreu,"Estive na comemoração do 70º aniversário da Fundação da República Popular da China e dos 45 anos das Relações Diplomáticas China-Brasil. É essencial para nosso país manter uma relação comercial estreita e próspera com a China, país no qual já estive dez vezes, sempre em busca... https://t.co/ipLH4lUNsZ",2019-09-26T19:36:31Z,https://twitter.com/KatiaAbreu/status/1177305971644911616,23,17,176,25
1177245990128148500,katiaabreu,"No Twitter, fake news se espalham 6 vezes mais rápido que notícias verdadeiras https://t.co/1A5z89xpXc POR ESTE E OUTROS MOTIVOS QUE ACEITEI FAZER PARTE DA CPI DO FAKE NEWS. TEMOS QUE IMPLEMENTAR SEVERAS PUNIÇÕES. Tudo que se faz ou fala tem consequências positivas e negativas.",2019-09-26T15:38:10Z,https://twitter.com/KatiaAbreu/status/1177245990128148480,26,20,160,0
1176958507075154e3,katiaabreu,"Hoje no Congresso dois episódios lamentáveis de radicalismos extremos: na CPI das Fake News, deputados do PSL queriam impedir a continuidade dos trabalhos na base do grito. Na CMO, um deputado do PSOL provocou o encerramento da audiência do ministro Paulo Guedes sobre PPA.",2019-09-25T20:35:49Z,https://twitter.com/KatiaAbreu/status/1176958507075153920,20,6,86,1
1176542016282484700,katiaabreu,@FabioOstermann @rodrigomonnerat Vdd,2019-09-24T17:00:50Z,https://twitter.com/KatiaAbreu/status/1176542016282484736,2,1,12,0
1176541251249877e3,katiaabreu,@pedromeletti Campanha começou........,2019-09-24T16:57:48Z,https://twitter.com/KatiaAbreu/status/1176541251249876992,4,2,40,0
1176540759824228400,katiaabreu,Alguns amigos especialistas me afirmaram que o melhor discurso do Brasil na ONU nos últimos tempos foi do ex presidente Collor. Ele reafirmou a vocação pacifista do Brasil perante o mundo e abriu mão da energia nuclear pra fins bélicos.,2019-09-24T16:55:50Z,https://twitter.com/KatiaAbreu/status/1176540759824228353,58,1,79,11
1176539963195834400,katiaabreu,Dois pontos positivos na minha avaliação do discurso de Bolsonaro na ONU: 1-Defendeu soberania nacional 2-Necessidade urgente de recuperar a economia. Dois pontos indiscutíveis.,2019-09-24T16:52:40Z,https://twitter.com/KatiaAbreu/status/1176539963195834368,60,3,56,8
1176526507860250600,katiaabreu,Bolsonaro poderia ter aproveitado melhor o seu tempo na ONU com relação ao meio ambiente. Tinha totais condições de fazê-lo. Somos exemplo em sustentabilidade. Falar mal de outros países não traz crescimento p/ Brasil. Somos maiores que tudo isto.,2019-09-24T15:59:12Z,https://twitter.com/KatiaAbreu/status/1176526507860250624,401,157,1387,21
1176153526763962400,katiaabreu,https://t.co/6F7hIbgfjk,2019-09-23T15:17:07Z,https://twitter.com/KatiaAbreu/status/1176153526763962369,5,1,18,1
1175625347271991300,katiaabreu,https://t.co/BLgyhukhJy,2019-09-22T04:18:19Z,https://twitter.com/KatiaAbreu/status/1175625347271991296,8,24,95,7
1175034087414874e3,katiaabreu,A equipe do meu gabinete em Brasília foi guerreira na organização da amostra. Obrigada a todos. https://t.co/hWQYFAvijt,2019-09-20T13:08:52Z,https://twitter.com/KatiaAbreu/status/1175034087414874112,7,4,46,1
1175033795004833800,katiaabreu,Agradeço ao presidente Davi Alcolumbre pelo apoio do Senado Federal a economia criativa do meu Tocantins! https://t.co/tGMmcthdPi,2019-09-20T13:07:42Z,https://twitter.com/KatiaAbreu/status/1175033795004833793,5,3,28,0
1175033533800358e3,katiaabreu,Agradeço em nome das artesãs o apoio incondicional do Senar e Sebrae Tocantins. É o sistema S apoiando quem trabalha. Este é um  time do bem! https://t.co/mNq60Rj6RQ,2019-09-20T13:06:40Z,https://twitter.com/KatiaAbreu/status/1175033533800357894,1,3,24,1
1175031056916996e3,katiaabreu,Próximo passo será no Rio de Janeiro a convite do presidente do Sebrae- Rio meu amigo Antônio Alvarenga. Se preparem meninas. https://t.co/RXPfJhwFqm,2019-09-20T12:56:49Z,https://twitter.com/KatiaAbreu/status/1175031056916996098,2,1,28,1
1174861613486268400,katiaabreu,Fui eleita por jornalistas entre os cinco melhores senadores do Brasil. Obrigada pelo apoio e confiança! #premiocongressoemfoco premiocongressoemfoco https://t.co/FYFw1plI3R,2019-09-20T01:43:31Z,https://twitter.com/KatiaAbreu/status/1174861613486268416,112,58,945,20
117468046300228e4,katiaabreu,"Quem já conhece o capim dourado? Inaugurei, ao lado presidente do Senado, @davialcolumbre , a exposição “Tesouros do Tocantins”. Até o dia 20 de setembro quem visitar o Senado Federal poderá ver um pouco das belezas do artesanato do nosso estado. https://t.co/bGVQR8u8IA",2019-09-19T13:43:41Z,https://twitter.com/KatiaAbreu/status/1174680463002279936,11,11,85,2
1174387593397641200,katiaabreu,"Nas fotos, reunião com o Secretário de Aviação Civil, Ronei Glanzmann, do Ministério da Infraestrutura.",2019-09-18T18:19:55Z,https://twitter.com/KatiaAbreu/status/1174387593397641216,3,0,8,0
1174387590662938600,katiaabreu,Estive hoje na Secretaria de Aviação Civil para discutir demandas por construção ou ampliação de aeroportos no Jalapão e nas cidades de Dianópolis e de Gurupi. Tratei também da transformação do aeroporto de Porto Nacional em uma Base Aérea. https://t.co/ZbDntOplxH,2019-09-18T18:19:55Z,https://twitter.com/KatiaAbreu/status/1174387590662938625,6,3,36,0
1174058673980792800,katiaabreu,"Evento espetacular em Palmas. Mais de 3000 engenheiros e agrônomos de todo Brasil. Mais de 500 palestras, cursos e workshop. https://t.co/A6zBpkLLv8",2019-09-17T20:32:55Z,https://twitter.com/KatiaAbreu/status/1174058673980792840,10,2,56,0
1174056525930881e3,katiaabreu,https://t.co/M3DGiUXOhn,2019-09-17T20:24:23Z,https://twitter.com/KatiaAbreu/status/1174056525930881025,0,1,6,0
1174033432478912500,katiaabreu,https://t.co/uVvYtk24Y1,2019-09-17T18:52:37Z,https://twitter.com/KatiaAbreu/status/1174033432478912513,2,1,10,0
1173913150229536800,katiaabreu,"“Eu jamais apoiei ou fiz empenho pelo golpe“, diz Temer sobre impeachment - 16/09/2019 - UOL Notícias  NÃO FICA NEM VERMELHO!  https://t.co/azM4ar1Soj",2019-09-17T10:54:39Z,https://twitter.com/KatiaAbreu/status/1173913150229536768,34,61,436,11
1172686797702357e3,katiaabreu,Difícil consertar as contas no Brasil. https://t.co/a3mYOZvLY9,2019-09-14T01:41:34Z,https://twitter.com/KatiaAbreu/status/1172686797702356994,46,9,56,2
1172559109545238500,katiaabreu,Que exemplo de amor verdadeiro ao próximo. Deus abençoe esta família linda. https://t.co/9AVNJvdbyt,2019-09-13T17:14:11Z,https://twitter.com/KatiaAbreu/status/1172559109545238560,3,2,43,1
1172515975465447400,katiaabreu,MPTO cobra na justiça concurso com 5.644 vagas para educação do Tocantins em até seis meses #af https://t.co/zgpCZOvcsq QUASE 8.000 professores contratados desde a criação do Estado. Como se explica?,2019-09-13T14:22:47Z,https://twitter.com/KatiaAbreu/status/1172515975465447425,3,2,27,0
1172354610020999200,katiaabreu,https://t.co/lnKQMB6t6P Maravilhosa ação. Parabéns ao CNJ e seu presidente Min. Toffoli. 👏👏👏👏👏,2019-09-13T03:41:34Z,https://twitter.com/KatiaAbreu/status/1172354610020999169,3,0,14,0
1171369924243206100,katiaabreu,https://t.co/o6HGA0ZhIV Acontecendo no Tocantins,2019-09-10T10:28:47Z,https://twitter.com/KatiaAbreu/status/1171369924243206144,3,1,14,0
1170675820119109600,katiaabreu,Ex-ministro de Dilma elogia escolha de Bolsonaro para PGR - O Antagonista https://t.co/aH4m1TZ02w,2019-09-08T12:30:40Z,https://twitter.com/KatiaAbreu/status/1170675820119109634,11,7,24,5
1169626340179566600,katiaabreu,"Estive com o ministro da Infraestrutura, Tarcísio Gomes de Freitas, que confirmou sua presença na audiência proposta por mim para debater a construção da TO-0500, a Transbananal. A diligência vai ocorrer na cidade de Gurupi, em outubro. https://t.co/3obc3MVB4V",2019-09-05T15:00:24Z,https://twitter.com/KatiaAbreu/status/1169626340179566592,32,4,111,3
1169623531593838600,katiaabreu,https://t.co/GOwqeONLLn,2019-09-05T14:49:15Z,https://twitter.com/KatiaAbreu/status/1169623531593838593,6,1,6,0
1169318910627340300,katiaabreu,"@villela206 (cont.)... se retratou e aguarda julgamento pela Justiça. Por isso, solicitamos que interrompa a divulgação do mesmo, uma vez que espalhar fake news é crime de calúnia e difamação.",2019-09-04T18:38:47Z,https://twitter.com/KatiaAbreu/status/1169318910627340288,0,0,1,0
1169318775725928400,katiaabreu,"@villela206 A assessoria da senadora Kátia Abreu informa que o referido vídeo é fake. O imóvel rural ali identificado não é de propriedade da senadora nem de qualquer pessoa ligada à parlamentar. O vídeo, inclusive, já foi objeto de denúncia criminal, o acusador foi identificado... (segue)",2019-09-04T18:38:15Z,https://twitter.com/KatiaAbreu/status/1169318775725928451,2,0,2,0
1169270038580355e3,katiaabreu,https://t.co/5zfrKTG64B,2019-09-04T15:24:35Z,https://twitter.com/KatiaAbreu/status/1169270038580355073,2,3,15,0
1168725831633518600,katiaabreu,https://t.co/tLczzAVE5C,2019-09-03T03:22:06Z,https://twitter.com/KatiaAbreu/status/1168725831633518592,11,7,55,1
1167154530343104500,katiaabreu,Retroagir no debate ambiental é viver um filme de terror. A postura do governo Bolsonaro estimulou o aumento das queimadas na Amazônia e deu munição aos adversários comerciais do Brasil. Leia na minha entrevista ao UOL: https://t.co/Zt6tAxdDJj,2019-08-29T19:18:19Z,https://twitter.com/KatiaAbreu/status/1167154530343104514,107,72,412,25
1166740231401418800,katiaabreu,Nero pôs fogo em Roma. E Bolsonaro na Amazônia. Rsrs só rindo gente pra aguentar.,2019-08-28T15:52:02Z,https://twitter.com/KatiaAbreu/status/1166740231401418752,3155,338,2997,241
1166727405593092e3,katiaabreu,Dallagnol vc é uma mancha na instituicao. Não foi pra isto que criamos o MPF. A mim vc não intimida. Olho no espelho c/ firmeza . Vc deve desviar o olhar pra não se envergonhar. Seu lobby no CNMP funcionou.Ainda nos encontraremos de novo. Creio em Deus e na justiça do meu país.,2019-08-28T15:01:04Z,https://twitter.com/KatiaAbreu/status/1166727405593092096,2277,1147,8515,254
1166725574573875200,katiaabreu,"https://t.co/63QjVjkxbp  Forcinha A vitória obtida por Deltan Dallagnol no Conselho Nacional do Ministério Público foi creditada a uma mudança de posição da procuradora-geral, Raquel Dodge, e do conselheiro Sebastião Caixeta. #  DODGE NÃO AGUENTOU PRESSÃO DA CORPORAÇÃO.DECEPÇÃO",2019-08-28T14:53:48Z,https://twitter.com/KatiaAbreu/status/1166725574573875201,22,38,117,4
1166723527036342300,katiaabreu,"CONTRA A ABERTURA DO PROCESSO ADMINISTRATIVO// ARQUIVAR CASO Rochadel, Fábio Stica, Marcelo Weitzel, Sebastião Caixeta, Silvio de Amorim Junior, Dermeval Gomes Filho, Lauro Machado Nogueira, Raquel Dodge CORPORATIVISMO FALOU MAIS ALTO. Que coisa deprimente. Uma vergonha.",2019-08-28T14:45:40Z,https://twitter.com/KatiaAbreu/status/1166723527036342272,24,23,162,5
1164995463541604400,katiaabreu,... ser tratados com a seriedade e a importância que merecem.,2019-08-23T20:18:57Z,https://twitter.com/KatiaAbreu/status/1164995463541604357,21,4,77,0
116499545772834e4,katiaabreu,Há semanas venho alertando que o discurso do presidente Bolsonaro sobre meio-ambiente traria prejuízos não apenas para esse setor como também para a agropecuária brasileira. Agronegócio e meio-ambiente não são assuntos antagônicos e devem... https://t.co/DpzhAp9iCO,2019-08-23T20:18:56Z,https://twitter.com/KatiaAbreu/status/1164995457728339968,129,93,466,16
1164921617526513700,katiaabreu,Neta de 16 e avó com 57. https://t.co/McIifgpKEf,2019-08-23T15:25:31Z,https://twitter.com/KatiaAbreu/status/1164921617526513669,23,2,90,2
1164828940835254300,katiaabreu,@Estadao @EstadaoEconomia 👀,2019-08-23T09:17:15Z,https://twitter.com/KatiaAbreu/status/1164828940835254273,1,0,9,0
1164823735985045500,katiaabreu,Bolsonaro transformou Brasil num pária ambiental - UOL Notícias Muito triste. Parece que voltei no tempo há 15 anos atrás. Inacreditável. Criar uma crise desnecessária de magnitude mundial.  https://t.co/aIMABlnOLW,2019-08-23T08:56:34Z,https://twitter.com/KatiaAbreu/status/1164823735985045504,3047,269,1447,204
1164819162608226300,katiaabreu,"Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas - Jamil Chade - UOL Notícias Evolução civilizatória é obrigação de pessoas inteligentes e c/espírito público.M.Ambiente é bandeira da. humanidade.Não tem a ver c/direita e esquerda. https://t.co/ftP8cmc1s7",2019-08-23T08:38:24Z,https://twitter.com/KatiaAbreu/status/1164819162608226304,36,33,171,5
1164818274053288e3,katiaabreu,"Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas - Jamil Chade - UOL Notícias o pior é que meia dúzia de pessoas cometem o crime e comprometem 95%dos produtores e produtos que estão a Kms da Amazônia. https://t.co/ftP8cmc1s7",2019-08-23T08:34:52Z,https://twitter.com/KatiaAbreu/status/1164818274053287936,4,0,9,2
1164817626016567300,katiaabreu,"Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas - Jamil Chade - UOL Notícias eu alertei no Estadão há 10 dias: Os produtores estavam sorrindo agora mas iriam chorar depois. https://t.co/ftP8cmc1s7",2019-08-23T08:32:17Z,https://twitter.com/KatiaAbreu/status/1164817626016567303,4,2,18,1
1164815001078526e3,katiaabreu,"Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas - Jamil Chade - UOL Notícias não temos que nos preocupar com Macri mas sim com os consumidores europeus em vias de um grande acordo comercial. Ainda podemos reverter posição. https://t.co/ftP8cmc1s7",2019-08-23T08:21:52Z,https://twitter.com/KatiaAbreu/status/1164815001078525952,0,2,10,0
1157258985210355700,katiaabreu,@winnytapajos É lindo!,2019-08-02T11:56:57Z,https://twitter.com/KatiaAbreu/status/1157258985210355712,1,1,36,0
1164814597750022100,katiaabreu,"Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas - Jamil Chade - UOL Notícias. Vai nos custar caríssimo. Anos e anos de trabalho consolidando o Br.como um país que produz alimentos e preserva o ambiente.Tudo na jogado nas chamas. https://t.co/ftP8cmc1s7",2019-08-23T08:20:15Z,https://twitter.com/KatiaAbreu/status/1164814597750022146,5,10,50,2
1164813949990105e3,katiaabreu,"Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas - Jamil Chade - UOL Notícias Bolsonaro fala o que quer mas não produz alimentos. Me admiro c/ certos produtores cobertos com sua ambição pessoal jogam na FOGUEIRA a imagem do BR. https://t.co/ftP8cmc1s7",2019-08-23T08:17:41Z,https://twitter.com/KatiaAbreu/status/1164813949990105088,2,2,12,0
1164667444511817700,katiaabreu,https://t.co/h51Xecr8g2,2019-08-22T22:35:31Z,https://twitter.com/KatiaAbreu/status/1164667444511817729,3,4,29,1
1163050462205153300,katiaabreu,Romário deu show em campo no Futebol Solidário ontem em Palmas. Valeu meu ídolo https://t.co/lPOzezywUe,2019-08-18T11:30:13Z,https://twitter.com/KatiaAbreu/status/1163050462205153280,14,0,55,0
1162731071232008200,katiaabreu,Questão ambiental é pro mercado! https://t.co/w2CW51O1AX,2019-08-17T14:21:04Z,https://twitter.com/KatiaAbreu/status/1162731071232008192,4,8,43,2
1162730198288257e3,katiaabreu,ESTÁ DE PARABÉNS https://t.co/52AEI0LfjA 👏👏👏👏👏👏👏👏👏,2019-08-17T14:17:36Z,https://twitter.com/KatiaAbreu/status/1162730198288257025,2,3,23,0
1162167554015715300,katiaabreu,Meu Senhor do Bom Fim misericordioso. Te amo demais.15 de agosto dia de professarmos a nossa fé. https://t.co/Hgv9uOVBsT,2019-08-16T01:01:51Z,https://twitter.com/KatiaAbreu/status/1162167554015715333,4,2,60,0
1161882580481990700,katiaabreu,“ Siquerido senador da república ! Orgulho e honra para o Tocantins. Guerreiro incansável pela criação do nosso Estado. Gratidão eterna por sua luta. “ Kátia Abreu,2019-08-15T06:09:28Z,https://twitter.com/KatiaAbreu/status/1161882580481990656,3,1,23,0
1161882520121675800,katiaabreu,https://t.co/TjNxgRTctf,2019-08-15T06:09:14Z,https://twitter.com/KatiaAbreu/status/1161882520121675776,2,2,14,1
1161710204624482300,katiaabreu,Aprovamos na Comissão de Ciência e Tecnologia a manutenção de importantes instrumentos da Política Nacional de Tecnologia Social. Usei o coco babaçu do Tocantins como exemplo de um instrumento de tecnologia social que poderá ajudar as 2.000 quebradeiras de coco do nosso estado. https://t.co/Ehg3LI46nr,2019-08-14T18:44:30Z,https://twitter.com/KatiaAbreu/status/1161710204624482308,16,16,153,1
1161623366866002e3,katiaabreu,https://t.co/YlyIWzVQSA ESSE COMPROMISSO FOI FEITO AINDA NA CÂMARA ANTES DE VOTAR A PREVIDÊNCIA E AINDA NÃO CUMPRIDO.,2019-08-14T12:59:27Z,https://twitter.com/KatiaAbreu/status/1161623366866001920,6,3,19,1
1161445745272246300,katiaabreu,https://t.co/XdaNkAv2wt,2019-08-14T01:13:38Z,https://twitter.com/KatiaAbreu/status/1161445745272246274,6,1,13,0
1161269738326188e3,katiaabreu,https://t.co/4euUcQFe6d,2019-08-13T13:34:15Z,https://twitter.com/KatiaAbreu/status/1161269738326188032,27,64,372,13
1161043344828616700,katiaabreu,https://t.co/ydZeNdB6yg,2019-08-12T22:34:39Z,https://twitter.com/KatiaAbreu/status/1161043344828616705,4,3,23,0
1161001218103238700,katiaabreu,Fantástico! https://t.co/RrCN13TKzO,2019-08-12T19:47:15Z,https://twitter.com/KatiaAbreu/status/1161001218103238665,4,3,38,3
1160972851924689e3,katiaabreu,"https://t.co/wgBGxqTdo6  Foi show! 👏  📚 Com muita vontade de aprender, estudantes de todo o estado participaram do primeiro Aulão de 2019 da campanha *#ToNoEnem*. Os aulões gratuitos foram realizados pela Seduc. Parabéns a secretária Adriana.  Confira: https://t.co/IVXyIqAOmt",2019-08-12T17:54:32Z,https://twitter.com/KatiaAbreu/status/1160972851924688896,0,0,7,0
